recv_timestamp,hardware_timestamp,transport_latency_seconds
1765400711.1383154,1928.368041938,0.0035314559936523438
1765400711.1403694,1928.368041938,0.005585432052612305
1765400711.142424,1928.368041938,0.00764012336730957
1765400711.144479,1928.368041938,0.009695053100585938
1765400711.1465335,1928.378040184,0.0017514228820800781
1765400711.1485689,1928.378040184,0.003786802291870117
1765400711.150623,1928.378040184,0.00584101676940918
1765400711.152676,1928.378040184,0.007894039154052734
1765400711.1547308,1928.378040184,0.00994873046875
1765400711.1567862,1928.388042718,0.002001523971557617
1765400711.158844,1928.388042718,0.004059314727783203
1765400711.1609054,1928.388042718,0.0061206817626953125
1765400711.1629603,1928.388042718,0.00817561149597168
1765400711.1650138,1928.39804048,0.00023126602172851562
1765400711.167069,1928.39804048,0.0022864341735839844
1765400711.1691232,1928.39804048,0.004340648651123047
1765400711.1711764,1928.39804048,0.006393909454345703
1765400711.1732452,1928.39804048,0.008462667465209961
1765400711.1753013,1928.408041485,0.0005178451538085938
1765400711.1773555,1928.408041485,0.0025720596313476562
1765400711.1794116,1928.408041485,0.004628181457519531
1765400711.1814647,1928.408041485,0.006681203842163086
1765400711.1835196,1928.408041485,0.008736133575439453
1765400711.1855514,1928.418040905,0.0007684230804443359
1765400711.1876063,1928.418040905,0.002823352813720703
1765400711.1896596,1928.418040905,0.004876613616943359
1765400711.1917143,1928.418040905,0.006931304931640625
1765400711.1937885,1928.418040905,0.009005546569824219
1765400711.1958437,1928.428040314,0.0010614395141601562
1765400711.1979117,1928.428040314,0.0031294822692871094
1765400711.1999662,1928.428040314,0.0051839351654052734
1765400711.2020338,1928.428040314,0.0072515010833740234
1765400711.2040873,1928.428040314,0.009305000305175781
1765400711.206155,1928.43804345,0.0013697147369384766
1765400711.2082112,1928.43804345,0.0034258365631103516
1765400711.210267,1928.43804345,0.005481719970703125
1765400711.2123213,1928.43804345,0.0075359344482421875
1765400711.214376,1928.43804345,0.009590625762939453
1765400711.2164502,1928.448041929,0.0016663074493408203
1765400711.2185216,1928.448041929,0.0037376880645751953
1765400711.2205513,1928.448041929,0.005767345428466797
1765400711.222604,1928.448041929,0.00782012939453125
1765400711.2246404,1928.448041929,0.009856462478637695
1765400711.226698,1928.458041734,0.0019142627716064453
1765400711.228752,1928.458041734,0.003968238830566406
1765400711.2308047,1928.458041734,0.006021022796630859
1765400711.2328572,1928.458041734,0.008073568344116211
1765400711.2349246,1928.458041734,0.01014089584350586
1765400711.2369936,1928.46804173,0.002209901809692383
1765400711.239047,1928.46804173,0.004263401031494141
1765400711.241101,1928.46804173,0.0063173770904541016
1765400711.2431557,1928.46804173,0.008372068405151367
1765400711.2452097,1928.478040362,0.00042724609375
1765400711.2472787,1928.478040362,0.0024962425231933594
1765400711.2493484,1928.478040362,0.0045659542083740234
1765400711.2514021,1928.478040362,0.006619691848754883
1765400711.2534697,1928.478040362,0.008687257766723633
1765400711.255566,1928.488042118,0.0007817745208740234
1765400711.2576218,1928.488042118,0.002837657928466797
1765400711.2596767,1928.488042118,0.004892587661743164
1765400711.261731,1928.488042118,0.0069468021392822266
1765400711.263784,1928.488042118,0.008999824523925781
1765400711.265837,1928.498040922,0.0010540485382080078
1765400711.26789,1928.498040922,0.0031070709228515625
1765400711.2699592,1928.498040922,0.0051763057708740234
1765400711.2720299,1928.498040922,0.007246971130371094
1765400711.2740993,1928.498040922,0.009316444396972656
1765400711.2761679,1928.508041387,0.0013844966888427734
1765400711.2782497,1928.508041387,0.003466367721557617
1765400711.2803285,1928.508041387,0.005545139312744141
1765400711.2823849,1928.508041387,0.007601499557495117
1765400711.2844574,1928.508041387,0.009674072265625
1765400711.2865293,1928.518043094,0.0017442703247070312
1765400711.288569,1928.518043094,0.0037839412689208984
1765400711.2906232,1928.518043094,0.005838155746459961
1765400711.2926917,1928.518043094,0.007906675338745117
1765400711.2947474,1928.518043094,0.009962320327758789
1765400711.2968233,1928.528041077,0.0020401477813720703
1765400711.298879,1928.528041077,0.004095792770385742
1765400711.300933,1928.528041077,0.006149768829345703
1765400711.3030016,1928.528041077,0.008218526840209961
1765400711.3050554,1928.53804327,0.0002701282501220703
1765400711.3071113,1928.53804327,0.0023260116577148438
1765400711.3091676,1928.53804327,0.00438237190246582
1765400711.3112366,1928.53804327,0.00645136833190918
1765400711.3132904,1928.53804327,0.008505105972290039
1765400711.3153706,1928.548042174,0.0005865097045898438
1765400711.317458,1928.548042174,0.0026738643646240234
1765400711.3195353,1928.548042174,0.0047512054443359375
1765400711.3215678,1928.548042174,0.006783723831176758
1765400711.323637,1928.548042174,0.008852958679199219
1765400711.3257053,1928.558042171,0.0009210109710693359
1765400711.3277605,1928.558042171,0.0029761791229248047
1765400711.3298132,1928.558042171,0.005028963088989258
1765400711.3318813,1928.558042171,0.007097005844116211
1765400711.333937,1928.558042171,0.009152650833129883
1765400711.3359916,1928.568041907,0.0012078285217285156
1765400711.3380623,1928.568041907,0.003278493881225586
1765400711.3401399,1928.568041907,0.0053560733795166016
1765400711.3422086,1928.568041907,0.007424831390380859
1765400711.3442624,1928.568041907,0.009478569030761719
1765400711.3463159,1928.578040646,0.0015332698822021484
1765400711.34837,1928.578040646,0.003587484359741211
1765400711.350447,1928.578040646,0.005664348602294922
1765400711.352503,1928.578040646,0.007720470428466797
1765400711.3545513,1928.578040646,0.00976872444152832
1765400711.356633,1928.58804266,0.0018482208251953125
1765400711.3587086,1928.58804266,0.003923892974853516
1765400711.3607724,1928.58804266,0.005987644195556641
1765400711.3628402,1928.58804266,0.008055448532104492
1765400711.364894,1928.58804266,0.010109186172485352
1765400711.3669467,1928.598040185,0.002164602279663086
1765400711.3689997,1928.598040185,0.004217624664306641
1765400711.371067,1928.598040185,0.006284952163696289
1765400711.3731358,1928.598040185,0.008353710174560547
1765400711.37519,1928.608040265,0.0004076957702636719
1765400711.3772578,1928.608040265,0.0024755001068115234
1765400711.3793259,1928.608040265,0.0045435428619384766
1765400711.3813798,1928.608040265,0.0065975189208984375
1765400711.3834345,1928.608040265,0.008652210235595703
1765400711.3855047,1928.618041215,0.0007214546203613281
1765400711.3875651,1928.618041215,0.0027818679809570312
1765400711.389634,1928.618041215,0.004850625991821289
1765400711.3916876,1928.618041215,0.0069043636322021484
1765400711.3937407,1928.618041215,0.008957386016845703
1765400711.3958085,1928.628039882,0.0010266304016113281
1765400711.3978622,1928.628039882,0.0030803680419921875
1765400711.3999295,1928.628039882,0.005147695541381836
1765400711.4019835,1928.628039882,0.007201671600341797
1765400711.4040508,1928.628039882,0.009268999099731445
1765400711.4061048,1928.638042789,0.0013201236724853516
1765400711.408173,1928.638042789,0.0033884048461914062
1765400711.4102273,1928.638042789,0.005442619323730469
1765400711.4122946,1928.638042789,0.007509946823120117
1765400711.41435,1928.638042789,0.009565353393554688
1765400711.4164045,1928.648041387,0.0016210079193115234
1765400711.418476,1928.648041387,0.003692626953125
1765400711.4205463,1928.648041387,0.005762815475463867
1765400711.4226124,1928.648041387,0.007828950881958008
1765400711.42468,1928.648041387,0.009896516799926758
1765400711.426766,1928.658041154,0.0019826889038085938
1765400711.4288228,1928.658041154,0.0040395259857177734
1765400711.4308968,1928.658041154,0.006113529205322266
1765400711.4329689,1928.658041154,0.008185625076293945
1765400711.435038,1928.668041924,0.0002541542053222656
1765400711.437107,1928.668041924,0.002323150634765625
1765400711.439161,1928.668041924,0.004377126693725586
1765400711.4412153,1928.668041924,0.0064313411712646484
1765400711.4432955,1928.668041924,0.008511543273925781
1765400711.445374,1928.678040787,0.000591278076171875
1765400711.4474294,1928.678040787,0.0026466846466064453
1765400711.4495034,1928.678040787,0.0047206878662109375
1765400711.45155,1928.678040787,0.00676727294921875
1765400711.4536133,1928.678040787,0.008830547332763672
1765400711.4556682,1928.688041937,0.0008842945098876953
1765400711.4577236,1928.688041937,0.0029397010803222656
1765400711.4597788,1928.688041937,0.004994869232177734
1765400711.461832,1928.688041937,0.007048130035400391
1765400711.4639015,1928.688041937,0.009117603302001953
1765400711.4659553,1928.698040544,0.001172780990600586
1765400711.4680088,1928.698040544,0.0032262802124023438
1765400711.470076,1928.698040544,0.005293607711791992
1765400711.47213,1928.698040544,0.007347583770751953
1765400711.474183,1928.698040544,0.009400606155395508
1765400711.476251,1928.708041854,0.001466989517211914
1765400711.478305,1928.708041854,0.0035212039947509766
1765400711.480358,1928.708041854,0.00557398796081543
1765400711.4824255,1928.708041854,0.00764155387878418
1765400711.4844944,1928.708041854,0.009710550308227539
1765400711.4866602,1928.718041353,0.0018768310546875
1765400711.488714,1928.718041353,0.003930568695068359
1765400711.4907668,1928.718041353,0.0059833526611328125
1765400711.4928362,1928.718041353,0.008052825927734375
1765400711.4948905,1928.718041353,0.010107040405273438
1765400711.4969437,1928.72804211,0.002159595489501953
1765400711.4989965,1928.72804211,0.004212379455566406
1765400711.5010638,1928.72804211,0.006279706954956055
1765400711.5031178,1928.72804211,0.008333683013916016
1765400711.5051858,1928.738044274,0.00039958953857421875
1765400711.5072544,1928.738044274,0.002468109130859375
1765400711.5093083,1928.738044274,0.004522085189819336
1765400711.5113764,1928.738044274,0.006590127944946289
1765400711.5134447,1928.738044274,0.008658409118652344
1765400711.5155253,1928.748041182,0.0007421970367431641
1765400711.5175738,1928.748041182,0.002790689468383789
1765400711.5196304,1928.748041182,0.004847288131713867
1765400711.5216837,1928.748041182,0.0069005489349365234
1765400711.5237367,1928.748041182,0.008953571319580078
1765400711.52579,1928.75804176,0.0010061264038085938
1765400711.5278573,1928.75804176,0.003073453903198242
1765400711.5299258,1928.75804176,0.0051419734954833984
1765400711.5319798,1928.75804176,0.007195949554443359
1765400711.5340326,1928.75804176,0.009248733520507812
1765400711.5360875,1928.768042267,0.0013031959533691406
1765400711.5381417,1928.768042267,0.003357410430908203
1765400711.5402112,1928.768042267,0.005426883697509766
1765400711.5422654,1928.768042267,0.007481098175048828
1765400711.5443327,1928.768042267,0.009548425674438477
1765400711.5464013,1928.778039743,0.001619577407836914
1765400711.5484695,1928.778039743,0.0036878585815429688
1765400711.550539,1928.778039743,0.005757331848144531
1765400711.5525537,1928.778039743,0.007771968841552734
1765400711.5546353,1928.778039743,0.009853601455688477
1765400711.556693,1928.78804405,0.0019071102142333984
1765400711.5587475,1928.78804405,0.0039615631103515625
1765400711.560801,1928.78804405,0.00601506233215332
1765400711.5628707,1928.78804405,0.008084774017333984
1765400711.5649247,1928.78804405,0.010138750076293945
1765400711.5669796,1928.798041406,0.0021963119506835938
1765400711.569034,1928.798041406,0.004250764846801758
1765400711.5711079,1928.798041406,0.0063245296478271484
1765400711.5731666,1928.798041406,0.00838327407836914
1765400711.5752199,1928.808041956,0.00043582916259765625
1765400711.5772884,1928.808041956,0.0025043487548828125
1765400711.579357,1928.808041956,0.004572868347167969
1765400711.5814116,1928.808041956,0.006627559661865234
1765400711.5834796,1928.808041956,0.008695602416992188
1765400711.5855339,1928.818041226,0.0007505416870117188
1765400711.5875502,1928.818041226,0.002766847610473633
1765400711.5896182,1928.818041226,0.004834890365600586
1765400711.5916724,1928.818041226,0.0068891048431396484
1765400711.5937252,1928.818041226,0.008941888809204102
1765400711.5957782,1928.828042146,0.0009942054748535156
1765400711.5978312,1928.828042146,0.0030472278594970703
1765400711.599884,1928.828042146,0.0051000118255615234
1765400711.6019516,1928.828042146,0.0071675777435302734
1765400711.6040103,1928.828042146,0.009226322174072266
1765400711.6060643,1928.838043856,0.0012784004211425781
1765400711.6081197,1928.838043856,0.0033338069915771484
1765400711.610174,1928.838043856,0.005388021469116211
1765400711.6122267,1928.838043856,0.007440805435180664
1765400711.6142814,1928.838043856,0.00949549674987793
1765400711.6163585,1928.848041089,0.001575469970703125
1765400711.618414,1928.848041089,0.0036308765411376953
1765400711.6204677,1928.848041089,0.005684614181518555
1765400711.622538,1928.848041089,0.0077550411224365234
1765400711.6245496,1928.848041089,0.009766578674316406
1765400711.626618,1928.858041628,0.0018343925476074219
1765400711.628672,1928.858041628,0.003888368606567383
1765400711.6307268,1928.858041628,0.00594329833984375
1765400711.6327813,1928.858041628,0.007997751235961914
1765400711.6348352,1928.858041628,0.010051727294921875
1765400711.6368885,1928.868040428,0.002106189727783203
1765400711.6389418,1928.868040428,0.004159450531005859
1765400711.6409953,1928.868040428,0.006212949752807617
1765400711.643049,1928.868040428,0.008266687393188477
1765400711.6451173,1928.878040768,0.0003345012664794922
1765400711.647171,1928.878040768,0.0023882389068603516
1765400711.649224,1928.878040768,0.004441261291503906
1765400711.6512914,1928.878040768,0.006508588790893555
1765400711.6533453,1928.878040768,0.008562564849853516
1765400711.6554003,1928.888042067,0.0006163120269775391
1765400711.6574557,1928.888042067,0.0026717185974121094
1765400711.6595132,1928.888042067,0.004729270935058594
1765400711.6615517,1928.888042067,0.006767749786376953
1765400711.6636057,1928.888042067,0.008821725845336914
1765400711.6656768,1928.898041166,0.0008935928344726562
1765400711.667731,1928.898041166,0.0029478073120117188
1765400711.6697838,1928.898041166,0.005000591278076172
1765400711.6718366,1928.898041166,0.007053375244140625
1765400711.6738896,1928.898041166,0.00910639762878418
1765400711.6759424,1928.90804267,0.0011577606201171875
1765400711.6780102,1928.90804267,0.003225564956665039
1765400711.6800783,1928.90804267,0.005293607711791992
1765400711.6821322,1928.90804267,0.007347583770751953
1765400711.6841996,1928.90804267,0.009414911270141602
1765400711.686268,1928.918041167,0.0014848709106445312
1765400711.6883223,1928.918041167,0.0035390853881835938
1765400711.6903749,1928.918041167,0.005591630935668945
1765400711.6924427,1928.918041167,0.007659435272216797
1765400711.6945114,1928.918041167,0.009728193283081055
1765400711.6965678,1928.928040768,0.0017850399017333984
1765400711.6986217,1928.928040768,0.0038390159606933594
1765400711.7006743,1928.928040768,0.005891561508178711
1765400711.7027273,1928.928040768,0.007944583892822266
1765400711.7047868,1928.928040768,0.010004043579101562
1765400711.70684,1928.938042503,0.002055644989013672
1765400711.7089088,1928.938042503,0.00412440299987793
1765400711.7109632,1928.938042503,0.006178855895996094
1765400711.713018,1928.938042503,0.00823354721069336
1765400711.7150762,1928.948040138,0.00029397010803222656
1765400711.7171304,1928.948040138,0.002348184585571289
1765400711.7191882,1928.948040138,0.004405975341796875
1765400711.7212417,1928.948040138,0.006459474563598633
1765400711.7232947,1928.948040138,0.008512496948242188
1765400711.7253478,1928.958041188,0.0005645751953125
1765400711.7274156,1928.958041188,0.0026323795318603516
1765400711.7294838,1928.958041188,0.004700660705566406
1765400711.7315593,1928.958041188,0.006776094436645508
1765400711.733617,1928.958041188,0.008833885192871094
1765400711.7356706,1928.968042209,0.0008864402770996094
1765400711.7377234,1928.968042209,0.0029392242431640625
1765400711.7397773,1928.968042209,0.0049932003021240234
1765400711.7418303,1928.968042209,0.007046222686767578
1765400711.7438834,1928.968042209,0.009099245071411133
1765400711.7459514,1928.978041129,0.0011682510375976562
1765400711.74802,1928.978041129,0.0032367706298828125
1765400711.7500737,1928.978041129,0.005290508270263672
1765400711.7521265,1928.978041129,0.007343292236328125
1765400711.7541814,1928.978041129,0.009398221969604492
1765400711.7562566,1928.988042872,0.0014717578887939453
1765400711.7583137,1928.988042872,0.0035288333892822266
1765400711.7603757,1928.988042872,0.005590915679931641
1765400711.7624502,1928.988042872,0.007665395736694336
1765400711.7645044,1928.988042872,0.009719610214233398
1765400711.7665656,1928.998040453,0.001783132553100586
1765400711.7686343,1928.998040453,0.0038518905639648438
1765400711.7706902,1928.998040453,0.005907773971557617
1765400711.7727444,1928.998040453,0.00796198844909668
1765400711.7748191,1928.998040453,0.010036706924438477
1765400711.776894,1929.008042693,0.002109527587890625
1765400711.778949,1929.008042693,0.004164457321166992
1765400711.781002,1929.008042693,0.006217479705810547
1765400711.7830555,1929.008042693,0.008270978927612305
1765400711.7851088,1929.018040384,0.00032639503479003906
1765400711.787164,1929.018040384,0.002381563186645508
1765400711.789218,1929.018040384,0.004435539245605469
1765400711.7912724,1929.018040384,0.006489992141723633
1765400711.7933257,1929.018040384,0.008543252944946289
1765400711.7953787,1929.028041204,0.0005955696105957031
1765400711.7974463,1929.028041204,0.002663135528564453
1765400711.7995145,1929.028041204,0.004731416702270508
1765400711.801565,1929.028041204,0.006781816482543945
1765400711.8036208,1929.028041204,0.008837699890136719
1765400711.8056984,1929.038040363,0.0009160041809082031
1765400711.8077567,1929.038040363,0.002974271774291992
1765400711.8098125,1929.038040363,0.005030155181884766
1765400711.8118656,1929.038040363,0.00708317756652832
1765400711.8139188,1929.038040363,0.009136438369750977
1765400711.8159735,1929.048040193,0.0011913776397705078
1765400711.8180282,1929.048040193,0.0032460689544677734
1765400711.8200824,1929.048040193,0.005300283432006836
1765400711.8221376,1929.048040193,0.007355451583862305
1765400711.8241916,1929.048040193,0.009409427642822266
1765400711.8262591,1929.058041309,0.0014758110046386719
1765400711.828313,1929.058041309,0.003529787063598633
1765400711.830366,1929.058041309,0.005582571029663086
1765400711.8324337,1929.058041309,0.0076503753662109375
1765400711.8344896,1929.058041309,0.009706258773803711
1765400711.83657,1929.068041534,0.0017864704132080078
1765400711.8386261,1929.068041534,0.003842592239379883
1765400711.8406801,1929.068041534,0.005896568298339844
1765400711.8427567,1929.068041534,0.007973194122314453
1765400711.8448112,1929.068041534,0.010027647018432617
1765400711.8468642,1929.07804066,0.002081632614135742
1765400711.8489206,1929.07804066,0.004137992858886719
1765400711.850997,1929.07804066,0.0062143802642822266
1765400711.8530526,1929.07804066,0.008270025253295898
1765400711.8551083,1929.088042951,0.00032329559326171875
1765400711.8571637,1929.088042951,0.002378702163696289
1765400711.8592212,1929.088042951,0.0044362545013427734
1765400711.861276,1929.088042951,0.006490945816040039
1765400711.863331,1929.088042951,0.008546113967895508
1765400711.8653855,1929.098040776,0.00060272216796875
1765400711.8674552,1929.098040776,0.002672433853149414
1765400711.869525,1929.098040776,0.004742145538330078
1765400711.871552,1929.098040776,0.0067691802978515625
1765400711.8736064,1929.098040776,0.008823633193969727
1765400711.8756657,1929.108041897,0.0008816719055175781
1765400711.8776865,1929.108041897,0.002902507781982422
1765400711.8797414,1929.108041897,0.004957437515258789
1765400711.881795,1929.108041897,0.007010936737060547
1765400711.8838632,1929.108041897,0.009079217910766602
1765400711.8859174,1929.118040094,0.0011353492736816406
1765400711.8879714,1929.118040094,0.0031893253326416016
1765400711.89004,1929.118040094,0.005257844924926758
1765400711.8921096,1929.118040094,0.007327556610107422
1765400711.8941646,1929.118040094,0.009382486343383789
1765400711.8962333,1929.128042288,0.0014491081237792969
1765400711.8983018,1929.128042288,0.003517627716064453
1765400711.9003708,1929.128042288,0.0055866241455078125
1765400711.9024394,1929.128042288,0.007655143737792969
1765400711.9045086,1929.128042288,0.00972437858581543
1765400711.9065692,1929.138040972,0.0017862319946289062
1765400711.908626,1929.138040972,0.003843069076538086
1765400711.91068,1929.138040972,0.005897045135498047
1765400711.9127479,1929.138040972,0.007964849472045898
1765400711.9148018,1929.138040972,0.01001882553100586
1765400711.9168549,1929.148041067,0.002071857452392578
1765400711.9189076,1929.148041067,0.004124641418457031
1765400711.9209754,1929.148041067,0.006192445755004883
1765400711.9230442,1929.148041067,0.00826120376586914
1765400711.9251132,1929.158042642,0.0003285408020019531
1765400711.927167,1929.158042642,0.0023822784423828125
1765400711.9292345,1929.158042642,0.0044498443603515625
1765400711.931303,1929.158042642,0.006518363952636719
1765400711.9333713,1929.158042642,0.008586645126342773
1765400711.9354403,1929.168041466,0.0006568431854248047
1765400711.937509,1929.168041466,0.0027256011962890625
1765400711.9395669,1929.168041466,0.0047833919525146484
1765400711.9416208,1929.168041466,0.006837368011474609
1765400711.9436738,1929.168041466,0.008890390396118164
1765400711.9457266,1929.178041614,0.0009429454803466797
1765400711.9477944,1929.178041614,0.0030107498168945312
1765400711.949863,1929.178041614,0.0050792694091796875
1765400711.9519167,1929.178041614,0.007133007049560547
1765400711.9539697,1929.178041614,0.009186029434204102
1765400711.9560227,1929.188042305,0.0012383460998535156
1765400711.9580774,1929.188042305,0.0032930374145507812
1765400711.9601312,1929.188042305,0.005346775054931641
1765400711.962199,1929.188042305,0.007414579391479492
1765400711.9642673,1929.188042305,0.009482860565185547
1765400711.966343,1929.198040553,0.0015604496002197266
1765400711.9684117,1929.198040553,0.0036292076110839844
1765400711.9704804,1929.198040553,0.005697965621948242
1765400711.9725666,1929.198040553,0.007784128189086914
1765400711.9747787,1929.198040553,0.009996175765991211
1765400711.976842,1929.208041897,0.0020580291748046875
1765400711.9789057,1929.208041897,0.0041217803955078125
1765400711.9809687,1929.208041897,0.006184816360473633
1765400711.9830322,1929.208041897,0.008248329162597656
1765400711.985096,1929.218040474,0.0003135204315185547
1765400711.9871511,1929.218040474,0.0023686885833740234
1765400711.9892042,1929.218040474,0.004421710968017578
1765400711.9912703,1929.218040474,0.006487846374511719
1765400711.9933236,1929.218040474,0.008541107177734375
1765400711.9953763,1929.228041422,0.0005929470062255859
1765400711.9974442,1929.228041422,0.0026607513427734375
1765400711.9995127,1929.228041422,0.004729270935058594
1765400712.0015655,1929.228041422,0.006782054901123047
1765400712.0036194,1929.228041422,0.008836030960083008
1765400712.0056868,1929.238043067,0.0009016990661621094
1765400712.007741,1929.238043067,0.002955913543701172
1765400712.0098083,1929.238043067,0.00502324104309082
1765400712.011862,1929.238043067,0.00707697868347168
1765400712.0139148,1929.238043067,0.009129762649536133
1765400712.0159695,1929.248041814,0.0011856555938720703
1765400712.0180233,1929.248041814,0.0032393932342529297
1765400712.020076,1929.248041814,0.005292177200317383
1765400712.022129,1929.248041814,0.0073451995849609375
1765400712.024182,1929.248041814,0.009398221969604492
1765400712.0262349,1929.258041506,0.001451253890991211
1765400712.028288,1929.258041506,0.0035042762756347656
1765400712.030341,1929.258041506,0.00555729866027832
1765400712.0323937,1929.258041506,0.0076100826263427734
1765400712.0344465,1929.258041506,0.009662866592407227
1765400712.0365148,1929.268041752,0.0017309188842773438
1765400712.0385675,1929.268041752,0.003783702850341797
1765400712.0406213,1929.268041752,0.005837440490722656
1765400712.042674,1929.268041752,0.00789022445678711
1765400712.0447419,1929.268041752,0.009958028793334961
1765400712.046796,1929.278041181,0.002012968063354492
1765400712.0488636,1929.278041181,0.004080533981323242
1765400712.0509176,1929.278041181,0.006134510040283203
1765400712.0529706,1929.278041181,0.008187532424926758
1765400712.0550263,1929.288041659,0.00024271011352539062
